group	word	mushaf	heard	sim	prob	how	t0	t1
11	1	إِن	إِنْ	1.00	1.00	rec	42.48	43.26
11	2	كَانَ	كَانَ	1.00	1.00	rec	43.38	44.00
11	3	عَلَى	عَلَى	1.00	1.00	rec	44.10	44.38
11	4	ٱلْهُدَىٰٓ	الْهُدَىٰ	1.00	0.97	rec	44.42	45.04
12	0	أَوْ	أَوْ	1.00	0.97	rec	45.40	45.68
12	1	أَمَرَ	أَمَرَ	1.00	1.00	rec	45.76	46.22
12	2	بِٱلتَّقْوَىٰٓ	بِالتَّقْوَىٰ	1.00	1.00	rec	46.34	47.24
13	0	أَرَءَيْتَ	أَرَأَيْتَ	0.80	1.00	rec	48.32	49.24
13	1	إِن	إِنْ	1.00	1.00	rec	49.38	50.18
13	2	كَذَّبَ	كَذَّبَ	1.00	1.00	rec	50.32	51.00
13	3	وَتَوَلَّىٰٓ	وَتَوَلَّىٰ	1.00	0.99	rec	51.12	52.18
14	0	أَلَمْ	أَلَمْ	1.00	0.97	rec	52.70	53.18
14	1	يَعْلَم	يَعْلَمْ	1.00	1.00	rec	53.28	54.28
14	2	بِأَنَّ	بِأَنَّ	1.00	0.91	rec	54.34	55.34
14	3	ٱللَّهَ	اللَّهَ	1.00	1.00	rec	55.38	56.24
14	4	يَرَىٰ	يَرِي	0.75	0.94	rec	56.36	56.66
15	0	كَلَّا	كَلَّا	1.00	1.00	rec	57.88	58.30
15	1	لَئِن	لَئِنْ	1.00	1.00	rec	58.54	58.98
15	2	لَّمْ	لَمْ	1.00	1.00	rec	59.06	59.32
15	3	يَنتَهِ	يَنْتَهِ	1.00	1.00	rec	59.40	60.44
16	0	لَنَسْفَعًۢا	لَنَسْفَعًا	1.00	1.00	rec	60.56	61.42
16	1	بِٱلنَّاصِيَةِ	بِالنَّاصِيَةِ	1.00	0.98	rec	62.18	64.12
17	0	نَاصِيَةٍۢ	نَاصِيَةٍ	1.00	1.00	rec	65.00	65.92
17	1	كَٰذِبَةٍ	كَاذِبَةٍ	1.00	0.93	rec	66.62	67.74
17	2	خَاطِئَةٍۢ	خَاطِئَةٍ	1.00	1.00	rec	68.08	69.00
18	0	فَلْيَدْعُ	فَلْيَدْعُ	1.00	1.00	rec	69.76	70.34
18	1	نَادِيَهُۥ	نَعْدِيَهُ	0.80	0.88	rec	70.44	71.30
19	0	سَنَدْعُ	سَنَدْعُ	1.00	0.98	rec	71.66	72.28
19	1	ٱلزَّبَانِيَةَ	الزَّبْعَانِيَهِ	0.78	0.98	rec	72.38	73.80
20	0	كَلَّا	كَلَّالَىٰ⌐	0.83	0.84	rec	74.62	75.21
20	1	لَا	كَلَّالَىٰ¬	0.83	0.84	rec	75.21	75.60
20	2	تُطِعْهُ	تُطِعْهُ	1.00	1.00	rec	76.00	76.70
20	3	وَٱسْجُدْ	وَاسْجُدْ	1.00	1.00	rec	76.84	77.60
20	4	وَٱقْتَرِب۩	وَاقْتَرِبْ	1.00	0.93	rec	77.70	78.76
