group	word	mushaf	heard	sim	prob	how	t0	t1
17	0	هَلْ	هَلْ	1.00	1.00	rec	108.62	108.98
17	1	أَتَىٰكَ	أَتَاكَ	0.80	1.00	rec	109.06	109.88
17	2	حَدِيثُ	حَدِيثُ	1.00	0.98	rec	110.06	110.84
17	3	ٱلْجُنُودِ	الْجُنُودِ	1.00	1.00	rec	110.94	112.34
18	0	فِرْعَوْنَ	فِرْعَوْنَ	1.00	1.00	rec	112.98	113.90
18	1	وَثَمُودَ	وَثَمُودَ	1.00	1.00	rec	114.02	115.50
19	0	بَلِ	بَلِ	1.00	1.00	rec	116.20	116.44
19	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	116.52	117.38
19	2	كَفَرُوا۟	كَفَرُوا	1.00	0.95	rec	117.56	118.12
19	3	فِى	فِي	1.00	1.00	rec	118.54	118.68
19	4	تَكْذِيبٍۢ	تَكْذِيبٍ	1.00	1.00	rec	119.04	120.46
20	0	وَٱللَّهُ	وَاللَّهُ	1.00	1.00	rec	121.16	122.02
20	1	مِن	مِنْ	1.00	1.00	rec	122.16	122.78
20	2	وَرَآئِهِم	وَرَائِهِمْ	1.00	1.00	rec	122.82	125.56
20	3	مُّحِيطٌۢ	مُحِيطٌ	1.00	1.00	rec	125.62	126.94
21	0	بَلْ	بَلْ	1.00	1.00	rec	127.70	128.00
21	1	هُوَ	هُوَ	1.00	1.00	rec	128.08	128.30
21	2	قُرْءَانٌۭ	قُرْآنٌ	0.80	1.00	rec	128.48	129.42
21	3	مَّجِيدٌۭ	مَجِيدٌ	1.00	1.00	rec	129.98	130.82
22	0	فِى	فِي	1.00	1.00	rec	131.42	131.56
22	1	لَوْحٍۢ	لَوْحٍ	1.00	1.00	rec	131.86	132.36
22	2	مَّحْفُوظٍۭ	مَحْفُوظٍ	1.00	1.00	rec	133.12	134.90

# recognised but not in the text (repeats are listed in the json)
extra			لَهُمْ		1.00		78.28	78.72
extra			جَنَّاتٌ		1.00		78.84	80.36
extra			بَضْشَرَت		0.86		89.92	90.88
