group	word	mushaf	heard	sim	prob	how	t0	t1
2	4	هُدًۭى	هُدًى	1.00	1.00	rec	35.48	35.76
2	5	لِّبَنِىٓ	لِبَنِي	1.00	0.99	rec	35.96	36.50
2	6	إِسْرَٰٓءِيلَ	إِسْرَائِيلَ	0.86	1.00	rec	36.80	39.52
2	7	أَلَّا	أَلَّا	1.00	0.98	rec	40.38	40.80
2	8	تَتَّخِذُوا۟	يَتَّخِذُوا	0.83	1.00	rec	41.12	41.98
2	9	مِن	مِنْ	1.00	1.00	rec	42.30	42.88
2	10	دُونِى	دُونِي	1.00	0.92	rec	42.96	43.50
2	11	وَكِيلًۭا	وَكِيلًا	1.00	1.00	rec	43.96	44.98
3	0	ذُرِّيَّةَ	ذُرِّيَةَ	1.00	0.99	rec	47.38	48.14
3	1	مَنْ	مَنْ	1.00	1.00	rec	48.26	48.58
3	2	حَمَلْنَا	حَمَلْنَا	1.00	1.00	rec	48.68	49.40
3	3	مَعَ	مَعَ	1.00	1.00	rec	49.86	50.16
3	4	نُوحٍۚ	نُوحٍ	1.00	1.00	rec	50.28	51.14
3	5	إِنَّهُۥ	إِنَّهُ	1.00	1.00	rec	51.98	52.94
3	6	كَانَ	كَانَ	1.00	1.00	rec	53.36	53.88
3	7	عَبْدًۭا	عَبْدًا	1.00	0.95	rec	54.02	54.52
3	8	شَكُورًۭا	شَكُورًا	1.00	1.00	rec	55.22	56.16
4	0	وَقَضَيْنَآ	وَقَضَيْنَا	1.00	1.00	rec	57.36	58.34
4	1	إِلَىٰ	إِلَىٰ	1.00	0.99	rec	58.70	59.02
4	2	بَنِىٓ	بَنِي	1.00	1.00	rec	59.38	59.70
4	3	إِسْرَٰٓءِيلَ	إِسْرَائِيلَ	0.86	1.00	rec	60.14	62.26
4	4	فِى	فِي	1.00	1.00	rec	62.40	62.50
4	5	ٱلْكِتَٰبِ	الْكِتَابِ	1.00	1.00	rec	62.54	63.52
4	6	لَتُفْسِدُنَّ	لَتُفْسِدُنَّ	1.00	1.00	rec	63.64	65.28
4	7	فِى	فِي	1.00	1.00	rec	65.42	65.52
4	8	ٱلْأَرْضِ	الْأَرْضِ	1.00	1.00	rec	65.56	66.20
4	9	مَرَّتَيْنِ	مَرَّتَيْنِ	1.00	1.00	rec	66.32	68.06
4	10	وَلَتَعْلُنَّ	وَلَتَعْلُنَّ	1.00	1.00	rec	73.02	74.68
4	11	عُلُوًّۭا	عُلُوًّا	1.00	1.00	rec	74.82	75.44
4	12	كَبِيرًۭا	كَبِيرًا	1.00	1.00	rec	76.24	77.14
5	0	فَإِذَا	فَإِذَا	1.00	1.00	rec	78.48	78.94
5	1	جَآءَ	جَاءَ	1.00	1.00	rec	79.18	80.76
5	2	وَعْدُ	وَعْدُ	1.00	1.00	rec	80.88	81.30
5	3	أُولَىٰهُمَا	أُولَاهُمَا	0.88	1.00	rec	81.46	82.56
5	4	بَعَثْنَا	بَعَثْنَا	1.00	1.00	rec	82.80	83.46
5	5	عَلَيْكُمْ	عَلَيْكُمْ	1.00	1.00	rec	83.70	84.64
5	6	عِبَادًۭا	عِبَادًا	1.00	1.00	rec	84.74	85.54
5	7	لَّنَآ	لَنَا	1.00	1.00	rec	85.76	86.06
5	8	أُو۟لِى	أُولِي	1.00	1.00	rec	91.14	91.46
5	9	بَأْسٍۢ	بَأْسٍ	1.00	1.00	rec	91.78	92.28
5	10	شَدِيدٍۢ	شَدِيدٍ	1.00	1.00	rec	92.86	93.58
5	11	فَجَاسُوا۟	فَيَعَسُوا	0.67	0.97	rec	94.28	95.16
5	12	خِلَٰلَ	خِلَالَ	1.00	1.00	rec	95.50	96.16
5	13	ٱلدِّيَارِۚ	الدِّيرِ	0.83	0.93	rec	96.22	97.42
5	14	وَكَانَ	وَكَانَ	1.00	1.00	rec	98.20	98.80
5	15	وَعْدًۭا	وَعْدً	0.75	0.97	rec	98.90	99.34
5	16	مَّفْعُولًۭا	مَف+حُولًا	0.83	0.69	rec	100.18	101.34
6	0	ثُمَّ	ثُمَّ	1.00	1.00	rec	102.54	103.38
6	1	رَدَدْنَا	رَدَدْنَا	1.00	1.00	rec	103.52	104.24
6	2	لَكُمُ	لَكُمُ	1.00	1.00	rec	104.56	105.12
6	3	ٱلْكَرَّةَ	الْكَرَّةَ	1.00	0.97	rec	105.20	106.18
6	4	عَلَيْهِمْ	عَلَيْهِمْ	1.00	1.00	rec	106.32	107.28
6	5	وَأَمْدَدْنَٰكُم	وَأَمْدَدْنَعَاكُمْ	0.90	0.98	rec	107.40	109.40
6	6	بِأَمْوَٰلٍۢ	بِأَمْوَالٍ	1.00	1.00	rec	109.46	110.50
6	7	وَبَنِينَ	وَبَنِينَ	1.00	1.00	rec	110.90	112.64
6	8	وَجَعَلْنَٰكُمْ	وَجَعَلْنَاكُمْ	1.00	1.00	rec	113.36	114.84
6	9	أَكْثَرَ	أَكْثَرَ	1.00	1.00	rec	114.94	115.58
6	10	نَفِيرًا	نَثِيرًا	0.80	1.00	rec	115.68	116.40
7	0	إِنْ	إِنْ	1.00	1.00	rec	117.46	117.64
7	1	أَحْسَنتُمْ	أَحْسَنْتُمْ	1.00	1.00	rec	117.70	118.98
7	2	أَحْسَنتُمْ	أَحْسَنْتُمْ	1.00	1.00	rec	119.06	120.44
7	3	لِأَنفُسِكُمْۖ	لِأَنْفُسِكُمْ	1.00	1.00	rec	120.52	122.30
7	4	وَإِنْ	وَإِنْ	1.00	1.00	rec	122.42	122.90
7	5	أَسَأْتُمْ	أَسَأْتُمْ	1.00	1.00	rec	122.98	123.92
7	6	فَلَهَاۚ	فَلَهَا	1.00	1.00	rec	124.04	124.56
7	7	فَإِذَا	فَإِذَا	1.00	1.00	rec	125.90	126.38
7	8	جَآءَ	جَاءَ	1.00	1.00	rec	126.70	128.44
7	9	وَعْدُ	وَعْدُ	1.00	1.00	rec	128.58	129.02
7	10	ٱلْءَاخِرَةِ	الْآخِرَةِ	0.86	1.00	rec	129.10	130.30
7	11	لِيَسُۥٓـُٔوا۟	لِيَسُوءُوا	0.71	1.00	rec	130.46	132.30
7	12	وُجُوهَكُمْ	وُجُوهَكُمْ	1.00	1.00	rec	132.62	133.76
7	13	وَلِيَدْخُلُوا۟	وَلِيَدْخُلُوا	1.00	1.00	rec	133.86	134.94
7	14	ٱلْمَسْجِدَ	الْمَسْجِدُ	1.00	0.99	rec	134.98	135.90
7	15	كَمَا	كَمَا	1.00	0.87	rec	143.54	143.92
7	16	دَخَلُوهُ	دَخَلُوهُ	1.00	1.00	rec	144.22	145.24
7	17	أَوَّلَ	أَوَّلَ	1.00	0.91	rec	145.44	146.08
7	18	مَرَّةٍۢ	مَرَّةٍ	1.00	0.99	rec	146.20	146.84
7	19	وَلِيُتَبِّرُوا۟	وَلِيُتَبِّرُوا	1.00	0.99	rec	147.62	148.90
7	20	مَا	مَا	1.00	1.00	rec	149.16	149.28
7	21	عَلَوْا۟	عَلَو	0.75	1.00	rec	149.58	149.96
7	22	تَتْبِيرًا	تَتْبِيرًا	1.00	1.00	rec	150.32	151.40
8	0	عَسَىٰ	عَسَىٰ	1.00	1.00	rec	152.56	152.96
8	1	رَبُّكُمْ	رَبُّكُمْ	1.00	1.00	rec	153.28	154.12
8	2	أَن	أَنْ	1.00	1.00	rec	154.22	155.10
8	3	يَرْحَمَكُمْۚ	يَرْحَمَكُمْ	1.00	1.00	rec	155.14	156.24
8	4	وَإِنْ	وَإِنْ	1.00	1.00	rec	156.32	156.78
8	5	عُدتُّمْ	عُدْ+تُمْ	1.00	0.97	rec	156.86	157.64
8	6	عُدْنَاۘ	عُدْنَا	1.00	0.98	rec	157.74	158.24
8	7	وَجَعَلْنَا	وَجَعَلْنَا	1.00	1.00	rec	159.34	160.24
8	8	جَهَنَّمَ	جَهَنَّمَ	1.00	1.00	rec	160.64	161.64
8	9	لِلْكَٰفِرِينَ	لِلْكَافِرِينَ	1.00	1.00	rec	161.76	163.30
8	10	حَصِيرًا	حَصِيرًا	1.00	1.00	rec	163.50	164.46
9	0	إِنَّ	إِنَّ	1.00	1.00	rec	165.40	166.06
9	1	هَٰذَا	هَـٰذَا	1.00	1.00	rec	166.24	166.86
9	2	ٱلْقُرْءَانَ	الْقُرْآنَ	0.86	1.00	rec	166.92	168.26
9	3	يَهْدِى	يَهْدِي	1.00	1.00	rec	168.40	168.94
9	4	لِلَّتِى	لِلَّتِي	1.00	1.00	rec	169.40	170.16
9	5	هِىَ	هِيَ	1.00	1.00	rec	170.56	170.94
9	6	أَقْوَمُ	أَقْوَمُ	1.00	1.00	rec	171.08	171.82
9	7	وَيُبَشِّرُ	وَيُبَشِّرُ	1.00	0.99	rec	172.70	173.78
9	8	ٱلْمُؤْمِنِينَ	الْمُؤْمِنِينَ	1.00	0.98	rec	173.86	175.16
9	9	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	175.20	176.14
9	10	يَعْمَلُونَ	يَعْمَلُونَ	1.00	1.00	rec	176.26	177.38
9	11	ٱلصَّٰلِحَٰتِ	الصَّالِحَاتِ	1.00	0.94	rec	177.44	179.06
9	12	أَنَّ	أَنَّ	1.00	1.00	rec	179.20	180.04
9	13	لَهُمْ	لَهُمْ	1.00	1.00	rec	180.16	180.62
9	14	أَجْرًۭا	أَجْرًا	1.00	0.98	rec	180.72	181.12
9	15	كَبِيرًۭا	كَبِيرًا	1.00	1.00	rec	181.84	182.66
10	0	وَأَنَّ	وَأَنَّ	1.00	1.00	rec	183.70	184.70
10	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	184.76	185.52
10	2	لَا	لَا	1.00	1.00	rec	185.66	185.76
10	3	يُؤْمِنُونَ	يُؤْمِنُونَ	1.00	0.97	rec	186.04	186.98
10	4	بِٱلْءَاخِرَةِ	بِالْآخِرَةِ	0.88	1.00	rec	187.10	188.40
10	5	أَعْتَدْنَا	أَعْتَدْنَا	1.00	1.00	rec	188.56	189.40
10	6	لَهُمْ	لَهُمْ	1.00	1.00	rec	189.64	190.24
10	7	عَذَابًا	عَذَابًا	1.00	1.00	rec	190.30	191.10
10	8	أَلِيمًۭا	أَلِيمًا	1.00	1.00	rec	191.42	192.20
11	0	وَيَدْعُ	وَيَدْعُ	1.00	1.00	rec	193.44	194.00
11	1	ٱلْإِنسَٰنُ	الْإِنْسَانُ	1.00	0.99	rec	194.08	195.56
11	2	بِٱلشَّرِّ	بِالشَّرِّ	1.00	1.00	rec	195.68	196.44
11	3	دُعَآءَهُۥ	دُعَاءَهُ	1.00	1.00	rec	196.58	198.66
11	4	بِٱلْخَيْرِۖ	الْخَيْرِ	0.83	1.00	rec	199.18	200.78
11	5	وَكَانَ	وَكَانَ	1.00	0.93	rec	201.30	201.88
11	6	ٱلْإِنسَٰنُ	الْإِنْسَانُ	1.00	1.00	rec	201.92	203.70
11	7	عَجُولًۭا	عَجُولًا	1.00	1.00	rec	203.84	204.64
12	0	وَجَعَلْنَا	وَجَعَلْنَا	1.00	0.98	rec	205.82	206.66
12	1	ٱلَّيْلَ	اللَّيْلَ	0.80	1.00	rec	206.70	207.32
12	2	وَٱلنَّهَارَ	وَالنَّهَارَ	1.00	1.00	rec	207.44	209.14
12	3	ءَايَتَيْنِۖ	آيَتَيْنِ	0.83	1.00	rec	209.26	211.12
12	4	فَمَحَوْنَآ	فَمَحَوْنَا	1.00	1.00	rec	211.68	212.68
12	5	ءَايَةَ	آيَةَ	0.75	0.96	rec	213.16	213.86
12	6	ٱلَّيْلِ	اللَّيْلِ	0.80	1.00	rec	213.92	214.74
12	7	وَجَعَلْنَآ	وَجَعَلْنَا	1.00	1.00	rec	214.88	215.86
12	8	ءَايَةَ	آيَةَ	0.75	1.00	rec	216.52	217.16
12	9	ٱلنَّهَارِ	النَّهِارِ	1.00	0.96	rec	217.22	218.88
12	10	مُبْصِرَةًۭ	مُبْصِرَةً	1.00	0.99	rec	219.02	220.02
12	11	لِّتَبْتَغُوا۟	لِتَبْتَغُوا	1.00	0.98	rec	220.60	221.52
12	12	فَضْلًۭا	فَضْلًا	1.00	1.00	rec	221.98	222.50
12	13	مِّن	مِنْ	1.00	0.99	rec	223.50	223.74
12	14	رَّبِّكُمْ	رَبِّكُمْ	1.00	1.00	rec	223.82	224.74
12	15	وَلِتَعْلَمُوا۟	وَلِتَعْلَمُوا	1.00	1.00	rec	224.92	226.02
12	16	عَدَدَ	عَدَدَ	1.00	1.00	rec	226.44	226.90
12	17	ٱلسِّنِينَ	السِّنِينَ	1.00	0.95	rec	226.96	227.80
12	18	وَٱلْحِسَابَۚ	وَالْحِسَابِ	1.00	1.00	rec	227.94	229.92
12	19	وَكُلَّ	وَكُلَّ	1.00	1.00	rec	230.58	231.14
12	20	شَىْءٍۢ	شَيْءٍ	1.00	1.00	rec	231.34	231.78
12	21	فَصَّلْنَٰهُ	فَصَّلْنَاهُ	1.00	1.00	rec	232.48	233.84
12	22	تَفْصِيلًۭا	تَفْصِيلًا	1.00	1.00	rec	234.02	235.10
13	0	وَكُلَّ	وَكُلَّ	1.00	1.00	rec	236.00	236.56
13	1	إِنسَٰنٍ	إِنْ+سَانٍ	1.00	0.87	rec	236.68	238.18
13	2	أَلْزَمْنَٰهُ	أَلْزَمْنَاهُ	1.00	1.00	rec	238.50	239.64
13	3	طَٰٓئِرَهُۥ	ضَائِرَهُ	0.80	1.00	rec	239.88	242.06
13	4	فِى	فِي	1.00	1.00	rec	242.60	242.74
13	5	عُنُقِهِۦۖ	عُنُقِهِ	1.00	1.00	rec	243.18	243.98
13	6	وَنُخْرِجُ	وَنُخْرِجُ	1.00	1.00	rec	244.84	245.62
13	7	لَهُۥ	لَهُ	1.00	1.00	rec	245.74	246.04
13	8	يَوْمَ	يَوْمَ	1.00	1.00	rec	246.42	246.86
13	9	ٱلْقِيَٰمَةِ	الْقِيَامَةِ	1.00	1.00	rec	246.92	248.02
13	10	كِتَٰبًۭا	كِتَابًا	1.00	0.99	rec	248.16	249.06
13	11	يَلْقَىٰهُ	يَلْقَاهُ	0.83	1.00	rec	251.70	252.76
13	12	مَنشُورًا	مَنْشُورًا	1.00	1.00	rec	252.94	254.38
14	0	ٱقْرَأْ	اقْرَأْ	1.00	1.00	rec	255.32	255.92
14	1	كِتَٰبَكَ	كِتَابَكَ	1.00	0.96	rec	256.02	257.10
14	2	كَفَىٰ	كَفَىٰ	1.00	1.00	rec	257.30	257.66
14	3	بِنَفْسِكَ	بِنَفْسِكَ	1.00	1.00	rec	258.06	258.94
14	4	ٱلْيَوْمَ	الْيَوْمَ	1.00	1.00	rec	259.00	259.74
14	5	عَلَيْكَ	عَلَيْكَ	1.00	1.00	rec	259.88	260.74
14	6	حَسِيبًۭا	حَسِيبًا	1.00	1.00	rec	260.90	261.96
15	0	مَّنِ	مَنِ	1.00	1.00	rec	262.86	263.08
15	1	ٱهْتَدَىٰ	اهْتَدَعَ	0.67	1.00	rec	263.14	263.74
15	2	فَإِنَّمَا	فَإِنَّمَا	1.00	0.96	rec	264.02	265.44
15	3	يَهْتَدِى	يَهْتَدِي	1.00	1.00	rec	265.78	266.44
15	4	لِنَفْسِهِۦۖ	لِنَفْسِهِ	1.00	1.00	rec	266.76	267.56
15	5	وَمَن	وَمَنْ	1.00	1.00	rec	268.52	269.48
15	6	ضَلَّ	ضَلَّ	1.00	1.00	rec	269.56	269.98
15	7	فَإِنَّمَا	فَإِنَّمَا	1.00	1.00	rec	270.14	271.46
15	8	يَضِلُّ	يَضِلُّ	1.00	1.00	rec	271.82	272.52
15	9	عَلَيْهَاۚ	عَلَيْهَا	1.00	1.00	rec	272.68	273.42
15	10	وَلَا	وَلَا	1.00	1.00	rec	274.48	274.80
15	11	تَزِرُ	تَزِرُ	1.00	0.99	rec	275.16	275.66
15	12	وَازِرَةٌۭ	وَازِرَةٌ	1.00	1.00	rec	275.80	276.82
15	13	وِزْرَ	وِزْرَ	1.00	1.00	rec	277.74	278.20
15	14	أُخْرَىٰۗ	أُخْرَىٰ	1.00	1.00	rec	278.32	278.84
15	15	وَمَا	وَمَا	1.00	1.00	rec	279.84	280.16
15	16	كُنَّا	كُنَّا	1.00	1.00	rec	280.54	281.40
15	17	مُعَذِّبِينَ	مُعَذِّبِينَ	1.00	1.00	rec	281.78	283.10
15	18	حَتَّىٰ		0.00	0.00	forced	283.26	283.54
15	19	نَبْعَثَ	كَانَ+بَعَثَ	0.67	0.97	rec	283.66	284.84
15	20	رَسُولًۭا	رَسُولًا	1.00	1.00	rec	285.00	285.94
16	0	وَإِذَآ	وَإِذَا	1.00	1.00	rec	287.14	287.58
16	1	أَرَدْنَآ	أَرَدْنَا	1.00	1.00	rec	287.94	288.62
16	2	أَن	أَنْ	1.00	1.00	rec	289.20	289.80
16	3	نُّهْلِكَ	نُهْلِكَ	1.00	1.00	rec	289.84	290.42
16	4	قَرْيَةً	قَرْيَةً	1.00	1.00	rec	290.58	291.26
16	5	أَمَرْنَا	أَمَرْنَا	1.00	1.00	rec	291.58	292.28
16	6	مُتْرَفِيهَا	مُتْرَفِيهَا	1.00	1.00	rec	292.60	293.70
16	7	فَفَسَقُوا۟	فَفَسَقُوا	1.00	1.00	rec	294.08	294.88
16	8	فِيهَا	فِيهَا	1.00	1.00	rec	295.22	295.80
16	9	فَحَقَّ	فَحَقَّ	1.00	0.91	rec	299.30	300.00
16	10	عَلَيْهَا	عَلَيْهَا	1.00	1.00	rec	300.16	300.88
16	11	ٱلْقَوْلُ	الْقَوْلُ	1.00	1.00	rec	300.92	301.62
16	12	فَدَمَّرْنَٰهَا	فَدَمَّرْنَاهَا	1.00	0.99	rec	301.80	303.62
16	13	تَدْمِيرًۭا	تَدْمِيرًا	1.00	1.00	rec	304.04	305.16
17	0	وَكَمْ	وَكَمْ	1.00	1.00	rec	306.54	307.02
17	1	أَهْلَكْنَا	أَهْلَكْنَا	1.00	1.00	rec	307.12	307.90
17	2	مِنَ	مِنَ	1.00	1.00	rec	308.30	308.54
17	3	ٱلْقُرُونِ	الْقُرُونِ	1.00	0.98	rec	308.58	309.46
17	4	مِنۢ	مِنْ	1.00	1.00	rec	309.60	310.34
17	5	بَعْدِ	بَعْدِ	1.00	1.00	rec	310.40	310.82
17	6	نُوحٍۢۗ	نُوحٍ	1.00	1.00	rec	310.98	311.80
17	7	وَكَفَىٰ	وَكَفَى	0.80	0.97	rec	312.48	313.12
17	8	بِرَبِّكَ	بِرَبِّكَ	1.00	1.00	rec	313.44	314.30
17	9	بِذُنُوبِ	بِذُنُوبِ	1.00	1.00	rec	314.46	315.36
17	10	عِبَادِهِۦ	عِبَادِهِ	1.00	1.00	rec	315.52	316.54
17	11	خَبِيرًۢا	خَبِيرًا	1.00	0.98	rec	316.94	317.58
17	12	بَصِيرًۭا	بَصِيرًا	1.00	1.00	rec	318.46	319.48
18	0	مَّن	مَنْ	1.00	1.00	rec	320.66	321.18
18	1	كَانَ	كَانَ	1.00	1.00	rec	321.30	321.86
18	2	يُرِيدُ	يُرِيدُ	1.00	1.00	rec	321.96	322.54
18	3	ٱلْعَاجِلَةَ	الْعَاجِلَةَ	1.00	1.00	rec	322.60	323.62
18	4	عَجَّلْنَا	عَجَّلْنَا	1.00	1.00	rec	323.72	324.54
18	5	لَهُۥ	لَهُ	1.00	1.00	rec	324.80	325.08
18	6	فِيهَا	فِيهَا	1.00	1.00	rec	325.48	325.96
18	7	مَا	مَا	1.00	1.00	rec	326.22	326.36
18	8	نَشَآءُ	نَشَاءُ	1.00	1.00	rec	326.54	328.16
18	9	لِمَن	لِمَنْ	1.00	1.00	rec	328.32	328.90
18	10	نُّرِيدُ	نُرِيدُ	1.00	0.98	rec	328.96	330.20
18	11	ثُمَّ	ثُمَّ	1.00	1.00	rec	331.14	331.88
18	12	جَعَلْنَا	جَعَلْنَا	1.00	1.00	rec	332.02	332.64
18	13	لَهُۥ	لَهُ	1.00	1.00	rec	332.94	333.22
18	14	جَهَنَّمَ	جَهَنَّمَ	1.00	1.00	rec	333.50	334.66
18	15	يَصْلَىٰهَا	يَصْلَاهَا	0.86	1.00	rec	334.80	335.74
18	16	مَذْمُومًۭا	مَذْمُومًا	1.00	1.00	rec	336.12	336.92
18	17	مَّدْحُورًۭا	مَدْحُورًا	1.00	1.00	rec	337.60	338.58
19	0	وَمَنْ	وَمَنْ	1.00	1.00	rec	339.76	340.14
19	1	أَرَادَ	أَرَادَ	1.00	1.00	rec	340.20	340.90
19	2	ٱلْءَاخِرَةَ	الْآخِرَةَ	0.86	1.00	rec	340.96	342.10
19	3	وَسَعَىٰ	وَسَعَىٰ	1.00	1.00	rec	342.20	342.78
19	4	لَهَا	لَهَا	1.00	1.00	rec	343.02	343.34
19	5	سَعْيَهَا	سَعْيَهَا	1.00	1.00	rec	343.70	344.40
19	6	وَهُوَ	وَهُوَ	1.00	1.00	rec	344.76	345.20
19	7	مُؤْمِنٌۭ	مُؤْمِنٌ	1.00	0.95	rec	345.30	346.08
19	8	فَأُو۟لَٰٓئِكَ	فَأُولَـٰئِكَ	1.00	1.00	rec	346.72	349.14
19	9	كَانَ	كَانَ	1.00	1.00	rec	349.34	349.92
19	10	سَعْيُهُم	سَعْيُهُمْ	1.00	1.00	rec	350.08	351.30
19	11	مَّشْكُورًۭا	مَشْكُورًا	1.00	1.00	rec	351.36	352.42
20	0	كُلًّۭا	كُلًّا	1.00	1.00	rec	353.46	353.82
20	1	نُّمِدُّ	نُمِدُّ	1.00	0.96	rec	354.32	354.96
20	2	هَٰٓؤُلَآءِ	هَـٰؤُلَاءِ	1.00	1.00	rec	355.20	357.70
20	3	وَهَٰٓؤُلَآءِ	وَهَـٰؤُلَاءِ	1.00	1.00	rec	357.80	360.66
20	4	مِنْ	مِنْ	1.00	1.00	rec	360.82	361.16
20	5	عَطَآءِ	عَطَائِرٍة	0.50	0.89	rec	361.24	363.82
20	6	رَبِّكَۚ	َبِّكَ	0.67	0.80	rec	363.98	364.52
20	7	وَمَا	وَمَا	1.00	1.00	rec	365.08	365.42
20	8	كَانَ	كَانَ	1.00	1.00	rec	365.82	366.32
20	9	عَطَآءُ	عَضَاءُ	0.75	1.00	rec	366.46	368.68
20	10	رَبِّكَ	رَبِّكَ	1.00	1.00	rec	368.80	369.48
20	11	مَحْظُورًا	مَحْظُورًا	1.00	1.00	rec	369.62	370.70
21	0	ٱنظُرْ	انْظُرْ	1.00	1.00	rec	372.78	373.80
21	1	كَيْفَ	كَيْفَ	1.00	1.00	rec	373.92	374.46
21	2	فَضَّلْنَا	فَضَّلْنَا	1.00	1.00	rec	374.64	375.50
21	3	بَعْضَهُمْ	بَعْضَهُمْ	1.00	1.00	rec	375.88	376.80
21	4	عَلَىٰ	عَلَىٰ	1.00	1.00	rec	376.88	377.22
21	5	بَعْضٍۢۚ	بَعْضٍ	1.00	1.00	rec	377.52	377.84
21	6	وَلَلْءَاخِرَةُ	وَلَلْآخِرَةُ	0.88	1.00	rec	378.68	380.08
21	7	أَكْبَرُ	أَكْبَرُ	1.00	1.00	rec	380.20	380.82
21	8	دَرَجَٰتٍۢ	دَرَجَاتٍ	1.00	1.00	rec	381.00	382.12
21	9	وَأَكْبَرُ	وَأَكْبَرُ	1.00	1.00	rec	382.60	383.42
21	10	تَفْضِيلًۭا	تَفْضِيلًا	1.00	1.00	rec	383.64	384.78
22	0	لَّا	لَا	1.00	1.00	rec	386.24	386.36
22	1	تَجْعَلْ	تَجْعَلْ	1.00	1.00	rec	386.86	387.78
22	2	مَعَ	مَعَ	1.00	1.00	rec	387.90	388.16
22	3	ٱللَّهِ	اللَّهِ	1.00	1.00	rec	388.24	389.18
22	4	إِلَٰهًا	إِلَـٰهًا	1.00	1.00	rec	389.42	390.26
22	5	ءَاخَرَ	آخَرَ	0.75	1.00	rec	390.64	391.40
22	6	فَتَقْعُدَ	فَتَقْعُدَ	1.00	1.00	rec	391.58	392.62
22	7	مَذْمُومًۭا	مَمْمُومَمَّةً	0.57	0.92	rec	392.76	394.84
22	8	مَّخْذُولًۭا	ذُولًا	0.67	0.94	rec	395.10	395.80
23	0	وَقَضَىٰ	وَقَضَع	0.60	0.97	rec	397.40	398.04
23	1	رَبُّكَ	رَبُّكَ	1.00	1.00	rec	398.40	399.10
23	2	أَلَّا	عَلَّا	0.67	0.93	rec	399.26	399.82
23	3	تَعْبُدُوٓا۟	تَعْبُدُهُ	0.67	0.95	rec	400.32	401.34
23	4	إِلَّآ	إِلَّا	1.00	0.99	rec	401.88	402.46
23	5	إِيَّاهُ	إِيَّاهُ	1.00	0.92	rec	402.92	403.94
23	6	وَبِٱلْوَٰلِدَيْنِ	وَبِالْوَالِدَيْنِ	1.00	1.00	rec	404.06	405.90
23	7	إِحْسَٰنًاۚ	إِحْسَانًا	1.00	1.00	rec	406.06	407.22
23	8	إِمَّا	إِمَّا	1.00	1.00	rec	408.46	409.28
