group	word	mushaf	heard	sim	prob	how	t0	t1
6	0	وَإِذَا	وَإِذَا	1.00	0.93	rec	20.24	20.74
6	1	ٱلْبِحَارُ	الْبِحَارُ	1.00	1.00	rec	20.80	21.86
6	2	سُجِّرَتْ	سُجِرَتْ	1.00	1.00	rec	22.04	22.84
7	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	23.64	24.10
7	1	ٱلنُّفُوسُ	النُّفُوسُ	1.00	1.00	rec	24.16	25.62
7	2	زُوِّجَتْ	زُوِّجَتْ	1.00	1.00	rec	25.82	26.78
8	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	26.84	27.34
8	1	ٱلْمَوْءُۥدَةُ	الْمَوْءُودَةُ	0.88	1.00	rec	27.40	28.78
8	2	سُئِلَتْ	سُئِلَتْ	1.00	1.00	rec	28.96	29.68
9	0	بِأَىِّ	بِأَيِّ	1.00	1.00	rec	29.76	30.42
9	1	ذَنۢبٍۢ	ذَنْبٍ	1.00	1.00	rec	30.56	31.50
9	2	قُتِلَتْ	قُتِلَتْ	1.00	1.00	rec	32.50	33.20
10	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	33.94	34.42
10	1	ٱلصُّحُفُ	الصُّحُفُ	1.00	1.00	rec	34.48	35.24
10	2	نُشِرَتْ	نُشِّرَتْ	1.00	0.96	rec	35.40	36.36
11	0	وَإِذَا	وَإِذَا	1.00	0.95	rec	37.10	37.58
11	1	ٱلسَّمَآءُ	السَّمَاءُ	1.00	1.00	rec	37.64	39.58
11	2	كُشِطَتْ	كُشِطَتْ	1.00	1.00	rec	39.80	40.66
12	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	40.72	41.22
12	1	ٱلْجَحِيمُ	الْجَحِيمُ	1.00	1.00	rec	41.28	42.24
12	2	سُعِّرَتْ	سُعِرَتْ	1.00	0.99	rec	42.44	43.24
13	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	43.32	43.80
13	1	ٱلْجَنَّةُ	الْجَنَّةُ	1.00	0.98	rec	43.84	45.62
13	2	أُزْلِفَتْ	أُزْلِفَتْ	1.00	1.00	rec	45.76	46.76
14	0	عَلِمَتْ	عَلِمَتْ	1.00	1.00	rec	47.50	48.20
14	1	نَفْسٌۭ	نَفْسٌ	1.00	1.00	rec	48.30	48.68
14	2	مَّآ	مَا	1.00	1.00	rec	49.72	49.86
14	3	أَحْضَرَتْ	أَحْضَرَتْ	1.00	1.00	rec	50.38	51.28
15	0	فَلَآ	فَلَا	1.00	1.00	rec	52.06	52.36
15	1	أُقْسِمُ	أُقْسِمُ	1.00	0.98	rec	52.94	53.64
15	2	بِٱلْخُنَّسِ	بِالْخُنَّسِ	1.00	0.99	rec	53.80	55.66
16	0	ٱلْجَوَارِ	الْجَوَارِ	1.00	1.00	rec	56.28	57.16
16	1	ٱلْكُنَّسِ	الْكُنَّسِ	1.00	0.99	rec	57.20	59.02
17	0	وَٱلَّيْلِ	وَاللَّيْلِ	0.83	1.00	rec	59.56	60.30
17	1	إِذَا	إِذَا	1.00	1.00	rec	60.48	60.80
17	2	عَسْعَسَ	عَسْعَسَ	1.00	1.00	rec	61.10	61.96
18	0	وَٱلصُّبْحِ	وَالصُّبْحِ	1.00	1.00	rec	62.42	63.28
18	1	إِذَا	إِذَا	1.00	1.00	rec	63.48	63.80
18	2	تَنَفَّسَ	تَنَفَّسَ	1.00	1.00	rec	64.14	65.20
19	0	إِنَّهُۥ	إِنَّهُ	1.00	1.00	rec	65.70	66.90
19	1	لَقَوْلُ	لَقَوْلُ	1.00	1.00	rec	67.18	67.86
19	2	رَسُولٍۢ	رَسُولٍ	1.00	1.00	rec	67.98	68.72
19	3	كَرِيمٍۢ	كَرِيمٍ	1.00	1.00	rec	69.56	70.62
20	0	ذِى	ذِي	1.00	1.00	rec	71.44	71.56
20	1	قُوَّةٍ	قُوَّةٍ	1.00	1.00	rec	71.86	72.52
20	2	عِندَ	عِنْدَ	1.00	1.00	rec	72.84	73.82
20	3	ذِى	ذِي	1.00	1.00	rec	73.96	74.04
20	4	ٱلْعَرْشِ	الْعَرْشِ	1.00	1.00	rec	74.10	74.78
20	5	مَكِينٍۢ	مَكِينٍ	1.00	1.00	rec	74.90	76.28
21	0	مُّطَاعٍۢ	مُطَاعٍ	1.00	1.00	rec	76.90	77.68
21	1	ثَمَّ	ثَمَّ	1.00	1.00	rec	78.30	79.36
21	2	أَمِينٍۢ	أَمِينٍ	1.00	0.98	rec	79.50	80.58
22	0	وَمَا	وَمَا	1.00	0.96	rec	81.28	81.62
22	1	صَاحِبُكُم	صَاحِبُكُمْ	1.00	1.00	rec	81.94	83.82
22	2	بِمَجْنُونٍۢ	بِمَدْنُونٍ	0.83	0.96	rec	83.88	85.48
23	0	وَلَقَدْ	وَلَقَدْ	1.00	1.00	rec	86.02	86.70
23	1	رَءَاهُ	رَئِيهُ	0.50	0.98	rec	86.82	87.46
23	2	بِٱلْأُفُقِ	بِالْأُفُقِ	1.00	1.00	rec	87.62	88.62
23	3	ٱلْمُبِينِ	الْمُبِينِ	1.00	1.00	rec	88.68	90.16
24	0	وَمَا	وَمَع	0.67	1.00	rec	90.96	91.36
24	1	هُوَ	هُوَ	1.00	1.00	rec	91.76	92.06
24	2	عَلَى	عَلَى	1.00	1.00	rec	92.22	92.52
24	3	ٱلْغَيْبِ	الْغَيْبِ	1.00	1.00	rec	92.58	93.42
24	4	بِضَنِينٍۢ	بِظَنِينٍ	0.80	0.97	rec	93.56	94.96
25	0	وَمَا	وَمَا	1.00	0.99	rec	95.64	96.00
25	1	هُوَ	هُوَ	1.00	1.00	rec	96.32	96.58
25	2	بِقَوْلِ	بِقَوْلِ	1.00	1.00	rec	96.72	97.48
25	3	شَيْطَٰنٍۢ	شَيْطَانٍ	1.00	1.00	rec	97.68	98.88
25	4	رَّجِيمٍۢ	رَجِيمٍ	1.00	1.00	rec	99.08	100.12
26	0	فَأَيْنَ	فَأَيْنَ	1.00	1.00	rec	100.72	101.46
26	1	تَذْهَبُونَ	تَذْهَبُونَ	1.00	1.00	rec	101.62	103.62
27	0	إِنْ	إِنْ	1.00	1.00	rec	104.26	104.54
27	1	هُوَ	هُوَ	1.00	1.00	rec	104.62	104.86
27	2	إِلَّا	إِلَّا	1.00	1.00	rec	105.00	105.46
27	3	ذِكْرٌۭ	ذِكْرٌ	1.00	1.00	rec	105.80	106.20
27	4	لِّلْعَٰلَمِينَ	لِلْعَالَمِينَ	1.00	1.00	rec	106.50	108.52
28	0	لِمَن	لِمَنْ	1.00	1.00	rec	109.34	109.90
28	1	شَآءَ	شَاءَ	1.00	1.00	rec	110.04	111.82
28	2	مِنكُمْ	مِنْكُمْ	1.00	1.00	rec	111.98	113.22
28	3	أَن	أَنْ	1.00	1.00	rec	113.32	114.08
28	4	يَسْتَقِيمَ	يَسْتَقِيمٌ	1.00	0.96	rec	114.12	115.74
29	0	وَمَا	وَمَا	1.00	1.00	rec	116.62	116.90
29	1	تَشَآءُونَ	تَشَاءُونَ	1.00	1.00	rec	117.10	119.30
29	2	إِلَّآ	إِلَّا	1.00	1.00	rec	119.46	120.00
29	3	أَن	أَنْ	1.00	1.00	rec	120.36	121.02
29	4	يَشَآءَ	يَشَاءَ	1.00	1.00	rec	121.06	123.10
29	5	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	123.14	123.84
29	6	رَبُّ	رَبُّ	1.00	1.00	rec	123.98	124.38
29	7	ٱلْعَٰلَمِينَ	الْعَالَمِينَ	1.00	1.00	rec	124.46	126.36
