group	word	mushaf	heard	sim	prob	how	t0	t1
21	3	مُذَكِّرٌۭ	مُذَكِّرٌ	1.00	0.97	rec	88.56	89.46
22	0	لَّسْتَ	لَسْتَ	1.00	1.00	rec	89.78	90.26
22	1	عَلَيْهِم	عَلَيْهِمْ	1.00	1.00	rec	90.38	91.80
22	2	بِمُصَيْطِرٍ	بِمُصَيْطِرٍ	1.00	1.00	rec	91.86	93.20
23	0	إِلَّا	إِلَّا	1.00	1.00	rec	93.96	94.44
23	1	مَن	مَنْ	1.00	1.00	rec	94.80	95.60
23	2	تَوَلَّىٰ	تَوَلَّعٰ	0.80	0.96	rec	95.72	96.52
23	3	وَكَفَرَ	وَكَفَرَ	1.00	1.00	rec	96.92	97.70
24	0	فَيُعَذِّبُهُ	فَيُعَذِّبُهُ	1.00	1.00	rec	97.88	99.22
24	1	ٱللَّهُ	اللَّهُ	1.00	1.00	rec	99.30	100.04
24	2	ٱلْعَذَابَ	الْعَذَابَ	1.00	1.00	rec	100.10	101.20
24	3	ٱلْأَكْبَرَ	الْأَكْبَرَ	1.00	0.98	rec	101.26	102.02
25	0	إِنَّ	إِنَّ	1.00	1.00	rec	102.90	103.96
25	1	إِلَيْنَآ	إِلَيْنَا	1.00	1.00	rec	104.06	104.64
25	2	إِيَابَهُمْ	إِيَابَهُمْ	1.00	1.00	rec	105.28	106.60
26	0	ثُمَّ	ثُمَّ	1.00	0.88	rec	107.34	108.38
26	1	إِنَّ	إِنَّ	1.00	1.00	rec	108.50	109.58
26	2	عَلَيْنَا	عَلَيْنَا	1.00	0.99	rec	109.70	110.46
26	3	حِسَابَهُم	حِسَابَهُمْ	1.00	1.00	rec	110.92	112.88
