group	word	mushaf	heard	sim	prob	how	t0	t1
25	1	يَٰلَيْتَنِى	يَا+لَيْتَنِي	1.00	0.98	rec	206.38	207.62
25	2	لَمْ	لَمْ	1.00	1.00	rec	208.00	208.36
25	3	أُوتَ	أُوتَ	1.00	0.99	rec	208.46	209.04
25	4	كِتَٰبِيَهْ	كِتَابِيَهْ	1.00	1.00	rec	209.22	210.48
26	0	وَلَمْ	وَلَمْ	1.00	1.00	rec	211.36	211.98
26	1	أَدْرِ	أَدْرِ	1.00	0.99	rec	212.08	212.54
26	2	مَا	مَا	1.00	1.00	rec	212.74	212.88
26	3	حِسَابِيَهْ	حِسَابِيَهْ	1.00	1.00	rec	213.32	214.72
27	0	يَٰلَيْتَهَا	يَا+لَيْتَهَا	1.00	1.00	rec	215.60	217.04
27	1	كَانَتِ	كَانَتِ	1.00	1.00	rec	217.54	218.34
27	2	ٱلْقَاضِيَةَ	الْقَاضِيَةَ	1.00	1.00	rec	218.40	219.88
28	0	مَآ	مَا	1.00	1.00	rec	220.80	220.92
28	1	أَغْنَىٰ	أَغْنَىٰ	1.00	1.00	rec	221.60	222.22
28	2	عَنِّى	عَنِّي	1.00	1.00	rec	222.60	223.44
28	3	مَالِيَهْۜ	مَالِيَهْ	1.00	1.00	rec	223.92	224.92
29	0	هَلَكَ	هَلَكَ	1.00	1.00	rec	225.82	226.36
29	1	عَنِّى	عَنِّي	1.00	1.00	rec	226.50	227.50
29	2	سُلْطَٰنِيَهْ	سُلْطَانِيَهْ	1.00	0.95	rec	227.98	229.62
30	0	خُذُوهُ	خُذُوهُ	1.00	1.00	rec	230.48	231.20
30	1	فَغُلُّوهُ	فَغُلُّوهُ	1.00	0.99	rec	231.42	232.58
31	0	ثُمَّ	ثُمَّ	1.00	1.00	rec	232.84	233.96
31	1	ٱلْجَحِيمَ	الْجَحِيمَ	1.00	1.00	rec	234.02	235.04
31	2	صَلُّوهُ	صَلُّوهُ	1.00	1.00	rec	235.22	236.68
32	0	ثُمَّ	ثُمَّ	1.00	1.00	rec	237.34	238.20
32	1	فِى	فِي	1.00	1.00	rec	238.40	238.52
32	2	سِلْسِلَةٍۢ	سِلْسِلَةٍ	1.00	1.00	rec	238.90	239.90
32	3	ذَرْعُهَا	ذَرْعُهَا	1.00	1.00	rec	240.60	241.32
32	4	سَبْعُونَ	سَبْعُونَ	1.00	1.00	rec	241.76	242.76
32	5	ذِرَاعًۭا	ذِرَاعًا	1.00	1.00	rec	242.90	243.60
32	6	فَٱسْلُكُوهُ	فَاسْلُكُوهُ	1.00	1.00	rec	244.50	246.10
33	0	إِنَّهُۥ	إِنَّهُ	1.00	0.97	rec	246.84	248.18
33	1	كَانَ	كَانَ	1.00	1.00	rec	248.64	249.14
33	2	لَا	لَا	1.00	1.00	rec	249.28	249.40
33	3	يُؤْمِنُ	يُؤْمِنُ	1.00	1.00	rec	249.74	250.38
33	4	بِٱللَّهِ	بِاللَّهِ	1.00	1.00	rec	250.52	251.44
33	5	ٱلْعَظِيمِ	الْعَظِيمِ	1.00	1.00	rec	251.50	253.08
34	0	وَلَا	وَلَا	1.00	1.00	rec	253.78	254.08
34	1	يَحُضُّ	يُحُضُّ	1.00	1.00	rec	254.34	255.10
34	2	عَلَىٰ	عَلَىٰ	1.00	1.00	rec	255.30	255.64
34	3	طَعَامِ	طَعَامِ	1.00	1.00	rec	256.00	256.74
34	4	ٱلْمِسْكِينِ	الْمِسْكِينِ	1.00	1.00	rec	256.80	258.82
35	0	فَلَيْسَ	فَلَيْسَ	1.00	0.98	rec	259.44	260.14
35	1	لَهُ	لَهُ	1.00	1.00	rec	260.26	260.50
35	2	ٱلْيَوْمَ	الْيَوْمَ	1.00	1.00	rec	260.58	261.18
35	3	هَٰهُنَا	هَاهُنَا	1.00	1.00	rec	261.32	262.12
35	4	حَمِيمٌۭ	حَمِيمٌ	1.00	0.93	rec	262.46	263.84
36	0	وَلَا	وَلَا	1.00	1.00	rec	264.36	264.64
36	1	طَعَامٌ	طَعَامٌ	1.00	1.00	rec	264.98	265.70
36	2	إِلَّا	إِلَّا	1.00	1.00	rec	266.08	266.56
36	3	مِنْ	مِنْ	1.00	1.00	rec	266.86	267.22
36	4	غِسْلِينٍۢ	غِسْلِينٍ	1.00	1.00	rec	267.30	269.26
37	0	لَّا	لَا	1.00	1.00	rec	269.82	269.94
37	1	يَأْكُلُهُۥٓ	يَأْكُلُهُ	1.00	1.00	rec	270.32	271.40
37	2	إِلَّا	إِلَّا	1.00	1.00	rec	272.00	272.48
37	3	ٱلْخَٰطِـُٔونَ	الْخَاطِئُونَ	0.88	1.00	rec	272.52	274.82
38	0	فَلَآ	فَلَا	1.00	1.00	rec	275.58	275.92
38	1	أُقْسِمُ	أُقْسِمُ	1.00	1.00	rec	276.32	277.16
38	2	بِمَا	بِمَا	1.00	1.00	rec	277.34	277.72
38	3	تُبْصِرُونَ	تُبْصِرُونَ	1.00	1.00	rec	278.12	279.34
39	0	وَمَا	وَمَا	1.00	1.00	rec	279.48	279.86
39	1	لَا	لَا	1.00	1.00	rec	280.16	280.28
39	2	تُبْصِرُونَ	تُبْصِرُونَ	1.00	1.00	rec	280.70	282.44
40	0	إِنَّهُۥ	إِنَّهُ	1.00	1.00	rec	283.04	284.22
40	1	لَقَوْلُ	لَقَوْلُ	1.00	1.00	rec	284.60	285.32
40	2	رَسُولٍۢ	رَسُولٍ	1.00	1.00	rec	285.46	286.32
40	3	كَرِيمٍۢ	كَرِيمٍ	1.00	1.00	rec	287.10	288.32
41	0	وَمَا	وَمَا	1.00	1.00	rec	288.96	289.28
41	1	هُوَ	هُوَ	1.00	1.00	rec	289.62	289.90
41	2	بِقَوْلِ	بِقَوْلِ	1.00	0.98	rec	290.02	290.74
41	3	شَاعِرٍۢۚ	شَاعِرٍ	1.00	1.00	rec	290.92	291.80
41	4	قَلِيلًۭا	قَلِيلًا	1.00	1.00	rec	292.38	293.12
41	5	مَّا	مَا	1.00	1.00	rec	293.82	293.96
41	6	تُؤْمِنُونَ	تُؤْمِنُونَ	1.00	1.00	rec	294.40	296.24
42	0	وَلَا	وَلَا	1.00	1.00	rec	296.76	297.08
42	1	بِقَوْلِ	بِقَوْلِ	1.00	1.00	rec	297.46	298.14
42	2	كَاهِنٍۢۚ	كَاهِنٍ	1.00	0.97	rec	298.36	299.40
42	3	قَلِيلًۭا	قَلِيلًا	1.00	1.00	rec	299.92	300.62
42	4	مَّا	مَا	1.00	1.00	rec	301.36	301.50
42	5	تَذَكَّرُونَ	تَذَّكَّرُونَ	1.00	0.99	rec	301.88	303.94
43	0	تَنزِيلٌۭ	تَنْزِيلٌ	1.00	1.00	rec	304.52	306.08
43	1	مِّن	مِنْ	1.00	1.00	rec	306.62	306.84
43	2	رَّبِّ	رَبِّ	1.00	0.99	rec	306.92	307.34
43	3	ٱلْعَٰلَمِينَ	الْعَالَمِينَ	1.00	1.00	rec	307.40	309.62
44	0	وَلَوْ	وَلَوْ	1.00	1.00	rec	310.96	311.42
44	1	تَقَوَّلَ	تَقَوَّلَ	1.00	0.95	rec	311.56	312.48
44	2	عَلَيْنَا	عَلَيْنَا	1.00	1.00	rec	312.64	313.40
44	3	بَعْضَ	بَعْضَ	1.00	1.00	rec	313.76	314.16
44	4	ٱلْأَقَاوِيلِ	الْأَقَاوِيلِ	1.00	1.00	rec	314.24	316.28
45	0	لَأَخَذْنَا	لَأَخَذْنَا	1.00	1.00	rec	316.90	317.82
45	1	مِنْهُ	مِنْهُ	1.00	1.00	rec	318.12	318.56
45	2	بِٱلْيَمِينِ	بِالْيَمِينِ	1.00	1.00	rec	318.70	320.32
46	0	ثُمَّ	ثُمَّ	1.00	1.00	rec	321.08	322.06
46	1	لَقَطَعْنَا	لَقَضَعْنَا	0.83	0.98	rec	322.18	323.08
46	2	مِنْهُ	مِنْهُ	1.00	1.00	rec	323.40	323.84
46	3	ٱلْوَتِينَ	الْوَتِينَ	1.00	1.00	rec	323.90	325.72
47	0	فَمَا	فَمَا	1.00	1.00	rec	326.42	326.76
47	1	مِنكُم	مِنْكُمْ	1.00	1.00	rec	327.10	328.80
47	2	مِّنْ	مِنْ	1.00	1.00	rec	328.86	329.14
47	3	أَحَدٍ	أَحَدٍ	1.00	1.00	rec	329.22	329.72
47	4	عَنْهُ	عَنْهُ	1.00	1.00	rec	330.04	330.50
47	5	حَٰجِزِينَ	حَاجِزِينَ	1.00	1.00	rec	330.68	332.54
48	0	وَإِنَّهُۥ	وَإِنَّهُ	1.00	1.00	rec	333.24	334.58
48	1	لَتَذْكِرَةٌۭ	لَتَذْكِرَةٌ	1.00	1.00	rec	334.92	336.08
48	2	لِّلْمُتَّقِينَ	لِلْمُتَّقِينَ	1.00	1.00	rec	336.42	338.62
49	0	وَإِنَّا	وَإِنَّا	1.00	1.00	rec	339.36	340.56
49	1	لَنَعْلَمُ	لَنَعْلَمُ	1.00	0.99	rec	340.88	341.66
49	2	أَنَّ	أَنَّ	1.00	1.00	rec	341.82	342.66
49	3	مِنكُم	مِنْكُمْ	1.00	0.97	rec	342.78	344.46
49	4	مُّكَذِّبِينَ	مُكَذِّبِينَ	1.00	1.00	rec	344.52	346.70
50	0	وَإِنَّهُۥ	وَإِنَّهُ	1.00	1.00	rec	347.30	348.70
50	1	لَحَسْرَةٌ	لَحَسْرَةٌ	1.00	1.00	rec	349.14	350.08
50	2	عَلَى	عَلَى	1.00	0.99	rec	350.44	350.70
50	3	ٱلْكَٰفِرِينَ	الْكَافِرِينَ	1.00	1.00	rec	350.74	352.14
51	0	وَإِنَّهُۥ	وَإِنَّهُ	1.00	1.00	rec	352.26	353.78
51	1	لَحَقُّ	لَحَقُّ	1.00	0.99	rec	354.18	354.90
51	2	ٱلْيَقِينِ	الْيَقِينِ	1.00	1.00	rec	354.96	356.96
52	0	فَسَبِّحْ	فَسَبِّحْ	1.00	1.00	rec	357.60	358.48
52	1	بِٱسْمِ	بِاسْمِ	1.00	1.00	rec	358.54	358.96
52	2	رَبِّكَ	رَبِّكَ	1.00	1.00	rec	359.08	359.76
52	3	ٱلْعَظِيمِ	الْعَظِيمِ	1.00	1.00	rec	359.82	361.92

# recognised but not in the text (repeats are listed in the json)
extra			ضَغَى		0.99		89.00	89.30
