group	word	mushaf	heard	sim	prob	how	t0	t1
17	2	وَسَقَ	وَسَقَ	1.00	1.00	rec	88.16	88.78
18	0	وَٱلْقَمَرِ	وَالْقَمَرِ	1.00	1.00	rec	88.92	89.82
18	1	إِذَا	إِذَا	1.00	0.99	rec	90.00	90.30
18	2	ٱتَّسَقَ	اتَّسَقَ	1.00	0.99	rec	90.34	91.18
19	0	لَتَرْكَبُنَّ	لَتَرْكَبُنَّ	1.00	1.00	rec	91.32	93.26
19	1	طَبَقًا	ضَبَقًا	0.75	1.00	rec	93.42	93.98
19	2	عَن	عَنْ	1.00	1.00	rec	94.32	95.32
19	3	طَبَقٍۢ	طَبَقٍ	1.00	0.96	rec	95.44	95.96
20	0	فَمَا	فَمَعَ	0.67	1.00	rec	96.94	97.40
20	1	لَهُمْ	لَهُمْ	1.00	1.00	rec	97.54	97.96
20	2	لَا	لَا	1.00	1.00	rec	98.02	98.14
20	3	يُؤْمِنُونَ	يُؤْمِنُونَ	1.00	1.00	rec	98.38	99.40
21	0	وَإِذَا	وَإِذَا	1.00	1.00	rec	99.52	100.04
21	1	قُرِئَ	قُدِئَ	0.67	1.00	rec	100.40	100.84
21	2	عَلَيْهِمُ	عَلَيْهِمِ	1.00	1.00	rec	100.98	101.86
21	3	ٱلْقُرْءَانُ	الْقُرْآنُ	0.86	1.00	rec	101.94	103.12
21	4	لَا	لَا	1.00	0.96	rec	103.28	103.42
21	5	يَسْجُدُونَ۩	يَسْجُدُونَ	1.00	1.00	rec	103.70	105.80
22	0	بَلِ	بَلِ	1.00	1.00	rec	106.68	106.88
22	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	106.94	107.74
22	2	كَفَرُوا۟	كَفَرُوا	1.00	1.00	rec	107.94	108.48
22	3	يُكَذِّبُونَ	يُكَذِّبُونَ	1.00	0.99	rec	108.80	110.14
23	0	وَٱللَّهُ	وَاللَّهُ	1.00	1.00	rec	110.26	111.22
23	1	أَعْلَمُ	أَعْلَمُ	1.00	1.00	rec	111.40	112.10
23	2	بِمَا	بِمَا	1.00	0.99	rec	112.26	112.64
23	3	يُوعُونَ	يُوعُونَ	1.00	0.99	rec	112.94	114.40
24	0	فَبَشِّرْهُم	فَبَشِّرْهُمْ	1.00	1.00	rec	115.12	116.70
24	1	بِعَذَابٍ	بِعَذَابٍ	1.00	1.00	rec	116.76	117.84
24	2	أَلِيمٍ	أَلِيمٍ	1.00	1.00	rec	118.12	119.18
25	0	إِلَّا	إِلَّا	1.00	1.00	rec	120.06	120.48
25	1	ٱلَّذِينَ	الَّذِينَ	1.00	1.00	rec	120.52	121.34
25	2	ءَامَنُوا۟	آمَنُوا	0.83	1.00	rec	121.50	122.26
25	3	وَعَمِلُوا۟	وَعَمِلُوا	1.00	1.00	rec	122.50	123.20
25	4	ٱلصَّٰلِحَٰتِ	الصَّالِحَاتِ	1.00	0.99	rec	123.26	124.78
25	5	لَهُمْ	لَهُمْ	1.00	1.00	rec	124.90	125.42
25	6	أَجْرٌ	أَجْرٌ	1.00	1.00	rec	125.52	125.98
25	7	غَيْرُ	غَيْرُ	1.00	1.00	rec	126.32	126.94
25	8	مَمْنُونٍۭ	مَمْنُونٍ	1.00	1.00	rec	127.10	128.88
